Departamento,Provincia,Distrito,Latitud,Longitud
PIURA,HUANCABAMBA,LALAQUIZ,-5.172023125,-79.66488257
PIURA,MORROPON,MORROPON,-5.152721249,-79.99839244
PIURA,MORROPON,YAMANGO,-5.15651298,-79.76953545
PIURA,MORROPON,CHULUCANAS,-5.121696008,-80.19440919
PIURA,PIURA,CASTILLA,-5.130951833,-80.51518182
PIURA,PAITA,PAITA,-5.167200167,-81.05542082
PIURA,AYABACA,SAPILLICA,-4.783616722,-79.98929453
PIURA,SULLANA,QUERECOTILLO,-4.726091735,-80.60426751
PIURA,AYABACA,JILILI,-4.531820245,-79.83169494
PIURA,AYABACA,SICCHEZ,-4.573016962,-79.77750265
PIURA,TALARA,EL ALTO,-4.291508732,-81.08015053
PIURA,PIURA,VEINTISEIS DE OCTUBRE,-5.161384758,-80.69654201
CUSCO,LA CONVENCION,VILLA KINTIARINA,-12.90940273,-73.47793059
HUANCAVELICA,TAYACAJA,ROBLE,-12.2359226,-74.45781733
JUNIN,SATIPO,VIZCATAN DEL ENE,-12.20234022,-74.18656794
HUANCAVELICA,TAYACAJA,PICHOS,-12.1815832,-74.9332819
HUANUCO,LEONCIO PRADO,PUCAYACU,-8.564759895,-76.06476419
HUANUCO,MARAÑON,LA MORADA,-8.880440171,-76.36344485
AYACUCHO,LA MAR,CHUNGUI,-13.23000684,-73.57040512
HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,-12.31757098,-74.88695367
HUANUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,-8.984896794,-75.98296862
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,-9.139396477,-75.87540195
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,-15.83091825,-71.09748796
PUNO,CHUCUITO,KELLUYO,-16.72160203,-69.24801544
PUNO,CHUCUITO,DESAGUADERO,-16.62015164,-69.08028032
PUNO,YUNGUYO,COPANI,-16.37133275,-69.07306069
PUNO,YUNGUYO,UNICACHI,-16.22461521,-68.96542733
PUNO,YUNGUYO,OLLARAYA,-16.23592699,-68.99695564
PUNO,MOHO,HUAYRAPATA,-15.27609239,-69.2956349
PUNO,PUNO,TIQUILLACA,-15.92368096,-70.27143163
PUNO,PUNO,ATUNCOLLA,-15.67845711,-70.15705304
PUNO,SAN ROMAN,CABANA,-15.64288104,-70.27982871
PUNO,PUNO,COATA,-15.56154678,-69.92375472
PUNO,PUNO,CAPACHICA,-15.64042584,-69.82447372
PUNO,MOHO,CONIMA,-15.4493047,-69.41204356
PUNO,MOHO,MOHO,-15.3508018,-69.44760798
PUNO,HUANCANE,ROSASPATA,-15.20951052,-69.48742903
PUNO,HUANCANE,HUANCANE,-15.18320841,-69.80902123
PUNO,LAMPA,NICASIO,-15.21835597,-70.29121835
PUNO,LAMPA,PALCA,-15.29932113,-70.60938699
PUNO,LAMPA,VILAVILA,-15.1749603,-70.65034831
PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,-15.01838726,-69.91425477
PUNO,HUANCANE,COJATA,-15.00817578,-69.39317666
PUNO,MELGAR,LLALLI,-14.98746559,-70.92708088
PUNO,AZANGARO,TIRAPATA,-14.92237388,-70.3837796
PUNO,SAN ANTONIO DE PUTINA,PUTINA,-14.70916898,-69.83448653
PUNO,AZANGARO,AZANGARO,-14.88095747,-70.14922204
PUNO,AZANGARO,ASILLO,-14.74080646,-70.35382213
PUNO,MELGAR,MACARI,-14.71142139,-70.93218058
PUNO,SAN ANTONIO DE PUTINA,ANANEA,-14.6924865,-69.50498668
PUNO,AZANGARO,SAN ANTON,-14.52262119,-70.25669661
PUNO,AZANGARO,SAN JOSE,-14.69115502,-70.17866183
PUNO,SANDIA,CUYOCUYO,-14.52381407,-69.55766801
PUNO,SAN ANTONIO DE PUTINA,SINA,-14.51144935,-69.24002952
PUNO,SANDIA,YANAHUAYA,-14.33114182,-69.12705547
PUNO,SANDIA,SAN JUAN DEL ORO,-14.19396516,-69.10045503
PUNO,SANDIA,PHARA,-14.06787286,-69.58504568
PUNO,CARABAYA,MACUSANI,-14.05617661,-70.47015278
PUNO,CARABAYA,CORANI,-13.92363436,-70.7051544
PUNO,CARABAYA,ITUATA,-13.82964152,-70.11609447
AREQUIPA,CAYLLOMA,SIBAYO,-15.36176489,-71.54595169
AREQUIPA,CAYLLOMA,TISCO,-15.21269991,-71.39226558
ANCASH,POMABAMBA,HUAYLLAN,-8.889716991,-77.46627867
HUANUCO,HUAMALIES,LLATA,-9.613975833,-76.90327022
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,-9.437211513,-76.7550439
HUANUCO,LEONCIO PRADO,LUYANDO,-9.240656263,-75.95322527
HUANUCO,AMBO,SAN RAFAEL,-10.32893563,-76.12633638
JUNIN,SATIPO,RIO TAMBO,-11.53100479,-73.8144352
JUNIN,JUNIN,CARHUAMAYO,-10.91393361,-76.02098799
ANCASH,RECUAY,CATAC,-9.911212263,-77.31705774
ANCASH,RECUAY,HUAYLLAPAMPA,-10.05773177,-77.51468899
ANCASH,RECUAY,MARCA,-10.0742219,-77.45434158
ANCASH,RECUAY,PARARIN,-10.1192146,-77.65381708
ANCASH,RECUAY,TAPACOCHA,-10.0027533,-77.53988651
ANCASH,YUNGAY,MANCOS,-9.192299396,-77.65013481
ANCASH,YUNGAY,YANAMA,-9.024115791,-77.49805462
ANCASH,HUAYLAS,HUAYLAS,-8.889692659,-77.89401786
ANCASH,MARISCAL LUZURIAGA,PISCOBAMBA,-8.862121014,-77.35323422
ANCASH,MARISCAL LUZURIAGA,FIDEL OLIVAS ESCUDERO,-8.784921076,-77.27720264
ANCASH,MARISCAL LUZURIAGA,MUSGA,-8.893032827,-77.32456374
ANCASH,PALLASCA,CABANA,-8.403875619,-77.9593181
ANCASH,CASMA,COMANDANTE NOEL,-9.510120638,-78.35524055
ANCASH,HUARI,CAJAY,-9.257030544,-77.13140928
ANCASH,OCROS,CAJAMARQUILLA,-10.3209141,-77.24003903
ANCASH,OCROS,CARHUAPAMPA,-10.50347211,-77.22482888
ANCASH,OCROS,LLIPA,-10.3791125,-77.21444591
ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,-10.41566415,-77.22843316
ANCASH,SANTA,CHIMBOTE,-8.877596727,-78.40111585
ANCASH,SIHUAS,ALFONSO UGARTE,-8.467756262,-77.44352127
LIMA,HUAURA,PACCHO,-10.96586628,-76.97183757
LIMA,HUAURA,SAYAN,-11.14586363,-77.23380384
LIMA,HUAURA,VEGUETA,-10.95019229,-77.60411629
LIMA,OYON,OYON,-10.66939884,-76.75772188
LIMA,OYON,PACHANGARA,-10.83786436,-76.79755387
LIMA,BARRANCA,PATIVILCA,-10.6233603,-77.6859585
CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.077477089,-78.56110414
CAJAMARCA,CUTERVO,SAN ANDRES DE CUTERVO,-6.224066509,-78.74228146
CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,-6.257949758,-78.84272286
CAJAMARCA,CELENDIN,CORTEGANA,-6.487696985,-78.28552152
CAJAMARCA,CHOTA,CHIGUIRIP,-6.425080553,-78.70803712
CAJAMARCA,CHOTA,TOCMOCHE,-6.456836074,-79.37598484
CAJAMARCA,SAN IGNACIO,CHIRINOS,-5.307552344,-78.88245446
CAJAMARCA,SAN IGNACIO,LA COIPA,-5.389635621,-78.97348431
CAJAMARCA,SAN IGNACIO,NAMBALLE,-5.107283071,-79.18098344
CAJAMARCA,JAEN,BELLAVISTA,-5.56467398,-78.74262612
CAJAMARCA,JAEN,JAEN,-5.770184293,-78.85255311
CAJAMARCA,JAEN,HUABAL,-5.604926969,-78.90585645
CAJAMARCA,CUTERVO,TORIBIO CASANOVA,-5.987988907,-78.69242467
TUMBES,TUMBES,TUMBES,-3.553660647,-80.41617273
TUMBES,TUMBES,SAN JACINTO,-3.905938116,-80.51091289
TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,-3.816384393,-80.70431904
TUMBES,ZARUMILLA,AGUAS VERDES,-3.491516205,-80.24244515
TUMBES,ZARUMILLA,PAPAYAL,-3.572065089,-80.28875781
CAJAMARCA,CELENDIN,HUASMIN,-6.828303109,-78.32562813
CAJAMARCA,HUALGAYOC,HUALGAYOC,-6.752734673,-78.60025414
CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,-6.651032163,-78.26533598
CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,-6.708803085,-78.28608532
CAJAMARCA,CHOTA,HUAMBOS,-6.443695797,-78.97040364
CAJAMARCA,CHOTA,TACABAMBA,-6.398350878,-78.55570954
CAJAMARCA,CHOTA,CHALAMARCA,-6.517610201,-78.49523964
CAJAMARCA,SAN MIGUEL,TONGOD,-6.788166311,-78.83354998
CAJAMARCA,SANTA CRUZ,CATACHE,-6.749359482,-79.07690353
CAJAMARCA,SANTA CRUZ,CHANCAYBAÑOS,-6.555961317,-78.87793826
CAJAMARCA,SANTA CRUZ,PULAN,-6.746565742,-78.92115975
CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,-6.6828603,-78.90846874
LIMA,LIMA,JESUS MARIA,-12.07808946,-77.04824206
LIMA,LIMA,LINCE,-12.08576988,-77.03569134
LIMA,LIMA,PUEBLO LIBRE,-12.07508046,-77.06578913
LIMA,LIMA,SAN JUAN DE LURIGANCHO,-11.94594743,-76.97146424
LIMA,LIMA,LA VICTORIA,-12.07231846,-77.01737149
CALLAO,CALLAO,MI PERU,-11.85433852,-77.12055592
AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,-6.934894226,-77.89507051
HUANUCO,HUANUCO,PILLCO MARCA,-10.04038401,-76.28124835
HUANUCO,DOS DE MAYO,RIPAN,-9.810533079,-76.84369122
HUANUCO,DOS DE MAYO,SHUNQUI,-9.750515945,-76.80977343
HUANUCO,YAROWILCA,CAHUAC,-9.864631887,-76.6493219
HUANUCO,YAROWILCA,APARICIO POMARES,-9.716242685,-76.57686989
HUANUCO,YAROWILCA,JACAS CHICO,-9.875168854,-76.50908434
HUANUCO,YAROWILCA,CHORAS,-9.911816878,-76.5718254
HUANUCO,HUANUCO,CHINCHAO,-9.615372861,-76.11075891
HUANUCO,DOS DE MAYO,QUIVILLA,-9.57602464,-76.68727302
HUANUCO,AMBO,COLPAS,-10.2443983,-76.46435781
HUANUCO,AMBO,HUACAR,-10.19530348,-76.26960434
HUANUCO,YAROWILCA,OBAS,-9.826928977,-76.68131976
HUANUCO,LAURICOCHA,JESUS,-10.21853159,-76.75557878
HUANUCO,LAURICOCHA,JIVIA,-10.03547438,-76.6563209
HUANUCO,PUERTO INCA,PUERTO INCA,-9.288933443,-74.96684054
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,-9.394400382,-76.03103562
HUANUCO,HUACAYBAMBA,PINRA,-8.914407148,-77.00075443
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,-8.932448281,-76.17783846
LORETO,UCAYALI,PAMPA HERMOSA,-7.302602493,-75.76970971
SAN MARTIN,BELLAVISTA,ALTO BIAVO,-7.822110563,-76.27412262
APURIMAC,CHINCHEROS,COCHARCAS,-13.61155461,-73.74785031
APURIMAC,ABANCAY,ABANCAY,-13.63584175,-72.87161184
CUSCO,PARURO,CCAPI,-13.8606811,-72.01942399
CUSCO,PARURO,HUANOQUITE,-13.69880938,-72.0792129
CUSCO,PARURO,OMACHA,-14.13970993,-71.78634054
CUSCO,CHUMBIVILCAS,LIVITACA,-14.33387305,-71.64633216
CUSCO,QUISPICANCHI,URCOS,-13.68787424,-71.59913889
CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,-13.66576925,-71.70032399
CUSCO,ACOMAYO,ACOMAYO,-13.89315131,-71.67247754
CUSCO,ACOMAYO,RONDOCAN,-13.78763028,-71.76540183
CUSCO,ACOMAYO,SANGARARA,-13.95393674,-71.57076627
CUSCO,ACOMAYO,ACOS,-13.93929714,-71.7302437
AYACUCHO,PARINACOCHAS,PULLO,-15.33317476,-73.98449273
AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,-15.1484683,-73.44967468
AYACUCHO,LUCANAS,SANCOS,-15.14708729,-74.15841368
AYACUCHO,PARINACOCHAS,CORACORA,-14.8157596,-73.6993402
LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,-11.14885591,-76.77281749
LIMA,YAUYOS,AYAVIRI,-12.36546017,-76.04229526
LIMA,YAUYOS,COCHAS,-12.28583698,-76.19569947
LIMA,YAUYOS,SAN JOAQUIN,-12.24582916,-76.10552493
LIMA,YAUYOS,TANTA,-12.13203991,-75.9913299
LIMA,YAUYOS,TOMAS,-12.1639276,-75.70682916
CALLAO,CALLAO,LA PERLA,-12.07028915,-77.11613773
JUNIN,HUANCAYO,PILCOMAYO,-12.0474746,-75.25426891
JUNIN,CHUPACA,TRES DE DICIEMBRE,-12.1140158,-75.24585306
LIMA,LIMA,ANCON,-11.7025685,-77.09589014
LIMA,LIMA,ATE,-12.03266332,-76.87732554
LIMA,LIMA,CHACLACAYO,-11.99164049,-76.7669698
LIMA,LIMA,VILLA MARIA DEL TRIUNFO,-12.17030367,-76.91899703
CAJAMARCA,CONTUMAZA,SAN BENITO,-7.5027941,-78.96232708
ANCASH,HUARI,PAUCAS,-9.151015808,-76.88460908
ANCASH,HUARI,PONTO,-9.347451247,-76.98490101
ANCASH,HUARI,SAN PEDRO DE CHANA,-9.466577742,-76.98234166
ANCASH,HUARI,UCO,-9.191126989,-76.93154123
ANCASH,HUARMEY,HUARMEY,-10.17387942,-77.91863847
ANCASH,HUARMEY,MALVAS,-9.921036063,-77.66472744
ANCASH,BOLOGNESI,HUASTA,-10.11392943,-77.0315389
ANCASH,CARHUAZ,AMASHCA,-9.223525812,-77.64488383
ANCASH,CARHUAZ,ANTA,-9.36103617,-77.6324303
ANCASH,HUARAZ,COCHABAMBA,-9.466070738,-77.85156209
ANCASH,HUARAZ,JANGAS,-9.441329717,-77.60383852
ANCASH,HUARAZ,OLLEROS,-9.621852345,-77.37164449
ANCASH,HUARAZ,PAMPAS GRANDE,-9.645742832,-77.91031209
ANCASH,HUARAZ,PIRA,-9.520963175,-77.69397729
ANCASH,AIJA,AIJA,-9.800421563,-77.56762947
JUNIN,JAUJA,LEONOR ORDOÑEZ,-11.86914427,-75.4313807
JUNIN,JAUJA,MUQUI,-11.83841837,-75.43765494
JUNIN,CONCEPCION,HEROINAS TOLEDO,-11.8387402,-75.2817782
JUNIN,JAUJA,HUARIPAMPA,-11.82127809,-75.48060238
JUNIN,JAUJA,SAN LORENZO,-11.83866739,-75.37852604
JUNIN,JAUJA,YAUYOS,-11.7958386,-75.51427648
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,-11.85476986,-74.69361274
JUNIN,JAUJA,PANCAN,-11.74751249,-75.49902802
JUNIN,JAUJA,MARCO,-11.76045045,-75.56774716
JUNIN,CONCEPCION,COCHAS,-11.62006654,-75.14136245
JUNIN,CONCEPCION,MARISCAL CASTILLA,-11.58905501,-75.10533993
JUNIN,JAUJA,RICRAN,-11.56003214,-75.45752122
JUNIN,SATIPO,LLAYLLA,-11.46294673,-74.64899239
JUNIN,JAUJA,MONOBAMBA,-11.40856877,-75.23107017
JUNIN,SATIPO,PANGOA,-11.7916004,-74.36659854
JUNIN,TARMA,PALCAMAYO,-11.27019242,-75.77782638
JUNIN,TARMA,SAN PEDRO DE CAJAS,-11.12341673,-75.78578197
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,-11.1980489,-76.36485096
JUNIN,JAUJA,SAUSA,-11.79265326,-75.48329109
JUNIN,JAUJA,SAN PEDRO DE CHUNAN,-11.71892321,-75.4893059
LIMA,CAÑETE,MALA,-12.65347505,-76.60166864
LIMA,HUAROCHIRI,MATUCANA,-11.8161478,-76.3794308
LIMA,HUAROCHIRI,CUENCA,-12.15652947,-76.45691931
LIMA,HUAROCHIRI,HUANZA,-11.56114339,-76.44365201
LIMA,LIMA,CIENEGUILLA,-12.07654603,-76.77745997
LIMA,LIMA,LURIN,-12.23434835,-76.80155727
AYACUCHO,LUCANAS,SANTA LUCIA,-14.93279831,-74.54580354
AYACUCHO,PARINACOCHAS,UPAHUACHO,-14.88364759,-73.52964716
AYACUCHO,PARINACOCHAS,CORONEL CASTAÑEDA,-14.77827924,-73.16426855
AYACUCHO,LUCANAS,LUCANAS,-14.48745029,-74.30440635
AYACUCHO,LUCANAS,CARMEN SALCEDO,-14.46581922,-73.98178554
AYACUCHO,LUCANAS,CABANA,-14.36213792,-74.07750444
AYACUCHO,LUCANAS,LARAMATE,-14.24997445,-74.76622976
AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,-14.29130774,-74.49426052
AYACUCHO,LUCANAS,HUAC-HUAS,-14.16640295,-74.99366238
AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,-14.08747742,-73.65338077
AYACUCHO,HUANCA SANCOS,SANCOS,-14.00101706,-74.55973481
AYACUCHO,SUCRE,CHALCOS,-13.85095484,-73.75260614
AYACUCHO,VILCAS HUAMAN,ACCOMARCA,-13.80623712,-73.86740247
AYACUCHO,SUCRE,BELEN,-13.80431465,-73.76725774
AYACUCHO,HUANCA SANCOS,CARAPO,-13.81205967,-74.30343822
AYACUCHO,VILCAS HUAMAN,HUAMBALPA,-13.74430866,-73.88790925
AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,-13.71607845,-74.27571639
AYACUCHO,VICTOR FAJARDO,HUANCAPI,-13.80465858,-74.08984067
AYACUCHO,VILCAS HUAMAN,CARHUANCA,-13.73943849,-73.78206692
AYACUCHO,VILCAS HUAMAN,SAURAMA,-13.70102179,-73.75034683
AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,-13.65570144,-73.89632106
AYACUCHO,VICTOR FAJARDO,ALCAMENCA,-13.665536,-74.2104507
AYACUCHO,VICTOR FAJARDO,VILCANCHOS,-13.65238131,-74.64318405
CUSCO,PARURO,PARURO,-13.72668588,-71.8557018
CUSCO,CHUMBIVILCAS,VELILLE,-14.54900433,-71.84916356
CUSCO,ESPINAR,CONDOROMA,-15.30078476,-71.0740422
CUSCO,CANAS,PAMPAMARCA,-14.14180406,-71.44655823
CUSCO,QUISPICANCHI,HUARO,-13.75531948,-71.67240003
CUSCO,ESPINAR,ESPINAR,-14.92533749,-71.35288991
CUSCO,ESPINAR,COPORAQUE,-14.75719522,-71.63537923
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,-14.05539705,-74.89227612
HUANCAVELICA,HUAYTARA,CORDOVA,-14.0115592,-75.15197388
HUANCAVELICA,HUAYTARA,LARAMARCA,-13.90601151,-75.05727381
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,-13.55488014,-75.31174685
ICA,NASCA,NASCA,-14.85703486,-75.03688595
ICA,NASCA,MARCONA,-15.14242205,-75.06934349
ICA,PALPA,TIBILLO,-14.15039223,-75.16093561
ICA,ICA,LA TINGUIÑA,-14.01078042,-75.67334225
ICA,ICA,PARCONA,-14.05686627,-75.70044687
ICA,ICA,SANTIAGO,-14.51074769,-75.51527305
APURIMAC,ANDAHUAYLAS,ANDARAPA,-13.49729316,-73.38857733
APURIMAC,CHINCHEROS,ONGOY,-13.4153216,-73.65066342
CUSCO,ANTA,LIMATAMBO,-13.47510526,-72.4455264
CUSCO,ANTA,PUCYURA,-13.48468221,-72.09363199
CUSCO,PAUCARTAMBO,HUANCARANI,-13.51099868,-71.63114277
CUSCO,CALCA,CALCA,-13.26872222,-71.95777707
CUSCO,URUBAMBA,HUAYLLABAMBA,-13.3418925,-72.04980999
CUSCO,CUSCO,POROY,-13.50191733,-72.04230015
CUSCO,CUSCO,SAYLLA,-13.55300411,-71.83175616
CUSCO,LA CONVENCION,QUELLOUNO,-12.50712204,-72.4450702
CUSCO,CALCA,YANATILE,-12.79569714,-72.10508604
CUSCO,LA CONVENCION,KIMBIRI,-12.61488207,-73.63822392
CUSCO,ANTA,CHINCHAYPUJIO,-13.61293077,-72.27155199
AYACUCHO,VILCAS HUAMAN,CONCEPCION,-13.54210223,-73.88040814
AYACUCHO,CANGALLO,CANGALLO,-13.59973513,-74.11007268
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,-13.56806377,-74.2756629
AYACUCHO,CANGALLO,PARAS,-13.46076892,-74.71957671
AYACUCHO,HUAMANGA,QUINUA,-13.06139148,-74.1345374
AYACUCHO,HUAMANGA,PACAYCASA,-13.05318839,-74.23268943
CUSCO,PAUCARTAMBO,PAUCARTAMBO,-13.30137319,-71.46406073
CUSCO,CALCA,COYA,-13.40241568,-71.91532733
CUSCO,QUISPICANCHI,MARCAPATA,-13.63979927,-70.91267881
HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,-13.27213883,-75.68850249
HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,-13.15366634,-75.29138023
HUANCAVELICA,CASTROVIRREYNA,HUACHOS,-13.21471139,-75.48340449
HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,-13.10894686,-75.68250435
HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,-13.06552124,-74.4306678
HUANCAVELICA,ANGARAES,JULCAMARCA,-13.0125173,-74.43095385
HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,-12.92356999,-74.6710839
HUANCAVELICA,ACOBAMBA,POMACOCHA,-12.86157146,-74.52001523
HUANCAVELICA,ANGARAES,CALLANMARCA,-12.87857314,-74.62454094
HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,-12.86284854,-75.0086415
HUANCAVELICA,HUANCAVELICA,YAULI,-12.81717877,-74.82901576
HUANCAVELICA,HUANCAVELICA,ASCENSION,-12.82843406,-75.18661801
HUANCAVELICA,ACOBAMBA,PAUCARA,-12.7230618,-74.72738847
HUANCAVELICA,ACOBAMBA,ROSARIO,-12.74232672,-74.59994033
HUANCAVELICA,ACOBAMBA,ANDABAMBA,-12.66118781,-74.6549277
HUANCAVELICA,HUANCAVELICA,PALCA,-12.66958141,-74.97913715
HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,-12.70409219,-75.37127331
HUANCAVELICA,HUANCAVELICA,HUANDO,-12.62728575,-75.01360895
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,-12.70774735,-75.13924326
HUANCAVELICA,HUANCAVELICA,LARIA,-12.55324603,-75.08024883
HUANCAVELICA,HUANCAVELICA,IZCUCHACA,-12.49634491,-75.01355518
HUANCAVELICA,HUANCAVELICA,MOYA,-12.46377917,-75.13176999
HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,-12.40147269,-75.18296613
HUANCAVELICA,HUANCAVELICA,PILCHACA,-12.41361409,-75.08899151
HUANCAVELICA,TAYACAJA,PAMPAS,-12.45136537,-74.85168998
HUANCAVELICA,TAYACAJA,AHUAYCHA,-12.44415522,-74.90615888
HUANCAVELICA,TAYACAJA,PAZOS,-12.22156927,-75.02625275
HUANCAVELICA,CHURCAMPA,EL CARMEN,-12.71142988,-74.49740786
HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,-12.56914526,-74.52619391
HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,-12.78789145,-74.41000385
HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,-12.60734402,-74.40023477
HUANCAVELICA,CHURCAMPA,LOCROJA,-12.7173562,-74.45471843
ICA,CHINCHA,GROCIO PRADO,-13.31158673,-76.16743293
ICA,CHINCHA,SAN JUAN DE YANAC,-13.22471401,-75.81432059
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,-13.0786169,-75.72836939
ICA,CHINCHA,TAMBO DE MORA,-13.46034237,-76.18341545
JUNIN,HUANCAYO,PUCARA,-12.18019976,-75.10051481
JUNIN,CONCEPCION,MITO,-11.92880098,-75.35175006
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,-11.93740981,-75.28637397
JUNIN,HUANCAYO,QUILCAS,-11.88224539,-75.16615651
JUNIN,HUANCAYO,COLCA,-12.31423061,-75.19123423
JUNIN,HUANCAYO,VIQUES,-12.16053242,-75.22767614
JUNIN,HUANCAYO,HUAYUCACHI,-12.13441004,-75.22206656
JUNIN,CHUPACA,YANACANCHA,-12.25368876,-75.47380538
JUNIN,CHUPACA,SAN JUAN DE ISCOS,-12.11934678,-75.30159571
JUNIN,HUANCAYO,CHILCA,-12.07905105,-75.18315482
JUNIN,CONCEPCION,SAN JOSE DE QUERO,-12.07625337,-75.57268119
JUNIN,CHUPACA,HUAMANCACA CHICO,-12.07962555,-75.24876736
AMAZONAS,LUYA,SANTO TOMAS,-6.569058774,-77.89247683
AMAZONAS,LUYA,COCABAMBA,-6.626972568,-78.01537394
AMAZONAS,CHACHAPOYAS,LA JALCA,-6.503593924,-77.78439661
AMAZONAS,LUYA,PISUQUIA,-6.474745394,-78.08628179
AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,-6.482743515,-77.89175625
AMAZONAS,LUYA,MARIA,-6.496564787,-77.96079653
AMAZONAS,RODRIGUEZ DE MENDOZA,LONGAR,-6.351044327,-77.56608974
AMAZONAS,RODRIGUEZ DE MENDOZA,OMIA,-6.405407385,-77.35443118
AMAZONAS,LUYA,OCUMAL,-6.345784379,-78.16399277
AMAZONAS,LUYA,INGUILPATA,-6.248102196,-78.02856758
AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,-6.291664059,-77.48511479
AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,-6.247743004,-77.85648801
AMAZONAS,LUYA,TRITA,-6.156466003,-77.98113463
AMAZONAS,LUYA,OCALLI,-6.221806231,-78.21685799
AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,-6.212441062,-77.60725317
AMAZONAS,LUYA,LAMUD,-6.119879911,-77.94355895
AMAZONAS,LUYA,SAN CRISTOBAL,-6.084081336,-77.96336223
AMAZONAS,CHACHAPOYAS,GRANADA,-6.099981189,-77.576583
AMAZONAS,CHACHAPOYAS,CHILIQUIN,-6.078207699,-77.75586588
PASCO,PASCO,VICCO,-10.86396826,-76.23323279
PASCO,PASCO,NINACACA,-10.79203648,-76.06019612
PASCO,PASCO,PAUCARTAMBO,-10.75889266,-75.77342705
PASCO,PASCO,YANACANCHA,-10.64343238,-76.19427757
PASCO,DANIEL ALCIDES CARRION,GOYLLARISQUIZGA,-10.48674724,-76.40396211
PASCO,PASCO,PALLANCHACRA,-10.42215677,-76.25146124
PASCO,DANIEL ALCIDES CARRION,TAPUC,-10.41896009,-76.46824569
SAN MARTIN,TOCACHE,SHUNTE,-8.423262155,-76.87670308
SAN MARTIN,HUALLAGA,PISCOYACU,-7.014138027,-76.83417027
SAN MARTIN,BELLAVISTA,BELLAVISTA,-6.991023907,-76.60060812
CAJAMARCA,SAN MARCOS,EDUARDO VILLANUEVA,-7.441244957,-78.14339918
APURIMAC,AYMARAES,TINTAY,-13.90349647,-73.13448391
APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,-13.96214822,-73.60301305
APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,-14.55861084,-72.9083883
APURIMAC,ANTABAMBA,ANTABAMBA,-14.51799659,-72.75011937
APURIMAC,ANTABAMBA,HUAQUIRCA,-14.34027117,-72.78668838
APURIMAC,AYMARAES,POCOHUANCA,-14.22401158,-73.08767779
APURIMAC,ANTABAMBA,OROPESA,-14.43599235,-72.52312606
APURIMAC,GRAU,TURPAY,-14.232004,-72.63704542
APURIMAC,ANTABAMBA,PACHACONAS,-14.21900583,-72.97912166
APURIMAC,ANTABAMBA,EL ORO,-14.15780896,-73.03521627
APURIMAC,AYMARAES,CAPAYA,-14.11559923,-73.3538552
