Departamento;Provincia;Distrito;Latitud;Longitud
LIMA;HUAROCHIRI;SAN PEDRO DE CASTA;-11.7650407967;-76.5551227246
LIMA;HUAROCHIRI;SANTA CRUZ DE COCACHACRA;-11.925969792;-76.5607700617
LIMA;HUAROCHIRI;SANTA EULALIA;-11.858350427;-76.6489914203
LIMA;HUAROCHIRI;SURCO;-11.8771122585;-76.4453579441
LIMA;CANTA;ARAHUAY;-11.6407122447;-76.6751049057
LIMA;CAÑETE;LUNAHUANA;-13.0193333403;-76.1173823876
LIMA;CAÑETE;PACARAN;-12.897902258;-76.0704285024
LIMA;CAÑETE;ZUÑIGA;-12.8298665497;-76.0140629517
LIMA;HUARAL;IHUARI;-11.1872834957;-76.9608768021
CAJAMARCA;SANTA CRUZ;UTICYACU;-6.61470054695;-78.7905379609
CAJAMARCA;SAN IGNACIO;TABACONAS;-5.32434378905;-79.2151249431
LAMBAYEQUE;FERREÑAFE;CAÑARIS;-6.06024181073;-79.3047235868
LAMBAYEQUE;CHICLAYO;PATAPO;-6.70893120102;-79.5857542899
LAMBAYEQUE;FERREÑAFE;MANUEL ANTONIO MESONES MURO;-6.63533251328;-79.6828302245
LAMBAYEQUE;LAMBAYEQUE;CHOCHOPE;-6.15523249155;-79.6135902662
LAMBAYEQUE;LAMBAYEQUE;MORROPE;-6.50615032633;-80.1790002415
PIURA;PAITA;VICHAYAL;-4.83843400267;-81.1072997361
PIURA;HUANCABAMBA;HUARMACA;-5.69470403619;-79.5612201453
PIURA;SECHURA;CRISTO NOS VALGA;-5.53519054786;-80.6410278466
PIURA;SECHURA;RINCONADA LLICUAR;-5.48207966755;-80.7743550375
PIURA;SECHURA;BELLAVISTA DE LA UNION;-5.42651704889;-80.7428993328
PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;-5.42463169998;-79.6050802361
PIURA;MORROPON;SALITRAL;-5.43705456076;-79.8277046787
PIURA;SECHURA;VICE;-5.43862319196;-80.8745439868
PIURA;MORROPON;SAN JUAN DE BIGOTE;-5.29589195535;-79.741242592
ICA;ICA;SUBTANJALLA;-14.0481568646;-75.8932385785
ICA;ICA;TATE;-14.1515535913;-75.7032582482
ICA;ICA;YAUCA DEL ROSARIO;-14.1006818451;-75.4341522229
ICA;ICA;ICA;-14.2138564606;-75.9066563702
ICA;PISCO;PARACAS;-14.0470631056;-76.1577528384
MOQUEGUA;MARISCAL NIETO;CARUMAS;-16.7284305799;-70.3714155556
MOQUEGUA;MARISCAL NIETO;CUCHUMBAYA;-16.7686536724;-70.6676286219
MOQUEGUA;GENERAL SANCHEZ CERRO;MATALAQUE;-16.5286762001;-70.8365561715
MOQUEGUA;GENERAL SANCHEZ CERRO;UBINAS;-16.2174614726;-70.8051568949
MOQUEGUA;GENERAL SANCHEZ CERRO;YUNGA;-16.2276085536;-70.6600162682
MOQUEGUA;ILO;ILO;-17.7141282949;-71.2169898005
MOQUEGUA;ILO;EL ALGARROBAL;-17.5830360757;-71.1415317996
MOQUEGUA;ILO;PACOCHA;-17.4394508451;-71.3594362766
TACNA;TACNA;INCLAN;-17.6811648102;-70.4235652614
TACNA;TACNA;CORONEL GREGORIO ALBARRACIN LANCHIPA;-18.1076693532;-70.2409451603
TACNA;CANDARAVE;CAIRANI;-17.18782902;-70.340823367
TACNA;CANDARAVE;HUANUARA;-17.3085360239;-70.3304636173
TACNA;TARATA;TICACO;-17.3347529509;-69.9635994977
LA LIBERTAD;JULCAN;CALAMARCA;-8.12034236984;-78.3807799021
LA LIBERTAD;JULCAN;CARABAMBA;-8.14657722628;-78.5820152524
LA LIBERTAD;JULCAN;HUASO;-8.26159015644;-78.4405302161
LA LIBERTAD;PACASMAYO;PACASMAYO;-7.39980627264;-79.5478074004
LA LIBERTAD;PATAZ;TAYABAMBA;-8.31424759078;-77.2563529645
LA LIBERTAD;PATAZ;HUAYLILLAS;-8.19040476686;-77.2937068124
LA LIBERTAD;PATAZ;HUAYO;-8.03494391592;-77.5922415519
LA LIBERTAD;BOLIVAR;BAMBAMARCA;-7.46463607512;-77.688339767
LA LIBERTAD;BOLIVAR;UCHUMARCA;-7.02610065887;-77.8058860098
LA LIBERTAD;OTUZCO;PARANDAY;-7.88841109994;-78.6989089943
LA LIBERTAD;OTUZCO;SINSICAP;-7.75449188887;-78.779191973
LA LIBERTAD;TRUJILLO;LAREDO;-8.1052642529;-78.85509025
LA LIBERTAD;SANCHEZ CARRION;COCHORCO;-7.82158853462;-77.6960827397
LA LIBERTAD;PATAZ;URPAY;-8.32818184837;-77.3755566732
LA LIBERTAD;SANCHEZ CARRION;MARCABAL;-7.68491409966;-77.9416838945
UCAYALI;PURUS;PURUS;-10.3734950996;-71.5823157048
UCAYALI;PADRE ABAD;PADRE ABAD;-8.89860998311;-75.6259548211
UCAYALI;PADRE ABAD;CURIMANA;-8.41737993718;-75.297112896
UCAYALI;CORONEL PORTILLO;YARINACOCHA;-8.24848101259;-74.6566903576
CAJAMARCA;SAN MARCOS;ICHOCAN;-7.40608244471;-78.0597912649
CAJAMARCA;CAJAMARCA;ENCAÑ‘ADA;-6.98522041196;-78.4029203885
CAJAMARCA;CELENDIN;OXAMARCA;-7.05929467094;-78.061343641
CAJAMARCA;CELENDIN;SOROCHUCO;-6.93421575382;-78.2971832825
LIMA;LIMA;CHORRILLOS;-12.1926462918;-77.0059862868
JUNIN;JAUJA;JAUJA;-11.7740854362;-75.491137534
AREQUIPA;ISLAY;DEAN VALDIVIA;-17.0980028517;-71.8294183428
AREQUIPA;CAYLLOMA;CHIVAY;-15.6400945836;-71.5501476801
AREQUIPA;CAYLLOMA;CAYLLOMA;-15.1516894374;-71.7966151105
AREQUIPA;LA UNION;SAYLA;-15.3249820755;-73.2453333076
AREQUIPA;CARAVELI;CARAVELI;-15.8291785496;-73.3318178743
AREQUIPA;CARAVELI;ATIQUIPA;-15.6892008654;-74.3036795322
AREQUIPA;CARAVELI;CHALA;-15.7695009658;-74.1897429883
AREQUIPA;CARAVELI;HUANUHUANU;-15.5557413578;-74.0628268095
PIURA;PAITA;ARENAL;-4.89957308015;-81.0300369215
PUNO;CHUCUITO;POMATA;-16.3566601267;-69.2882221842
PUNO;PUNO;PICHACANI;-16.2398956117;-70.1584592928
PUNO;PUNO;PLATERIA;-15.9809689175;-69.8602637745
ICA;ICA;PUEBLO NUEVO;-14.124513803;-75.6758085427
AYACUCHO;HUANTA;LURICOCHA;-12.860810717;-74.2744318942
AYACUCHO;LA MAR;SANTA ROSA;-12.7646248054;-73.789299903
AYACUCHO;HUANTA;LLOCHEGUA;-12.4444380456;-74.0825440591
AYACUCHO;LA MAR;SAMUGARI;-12.8602985341;-73.7207426521
CUSCO;QUISPICANCHI;CCATCA;-13.6003781244;-71.5057630386
CUSCO;CUSCO;CUSCO;-13.4925399205;-71.9876227864
HUANCAVELICA;HUAYTARA;TAMBO;-13.5897163221;-75.1762618212
APURIMAC;GRAU;CURASCO;-14.1027799125;-72.5320377049
APURIMAC;GRAU;CURPAHUASI;-13.9688785608;-72.6498192775
APURIMAC;GRAU;HUAYLLATI;-13.9664909369;-72.4958242012
LORETO;MAYNAS;INDIANA;-3.8291591075;-72.8563333859
LORETO;MAYNAS;LAS AMAZONAS;-3.56836706822;-72.5289215555
LORETO;MAYNAS;NAPO;-2.09911988462;-74.4071350359
LORETO;ALTO AMAZONAS;JEBEROS;-5.29686019893;-76.2049797637
LORETO;ALTO AMAZONAS;TENIENTE CESAR LOPEZ ROJAS;-5.98771172807;-75.8220446506
LORETO;MAYNAS;PUNCHANA;-3.53867544252;-73.4544452975
LORETO;MAYNAS;SAN JUAN BAUTISTA;-4.14906484373;-73.6658988071
LORETO;DATEM DEL MARAÑON;ANDOAS;-3.27440541605;-76.6724137761
CAJAMARCA;JAEN;LAS PIRIAS;-5.63634222274;-78.8495901597
TACNA;CANDARAVE;QUILAHUANI;-17.3328756257;-70.2568195786
TACNA;TARATA;TARATA;-17.3770325;-69.7513555512
TACNA;TARATA;ESTIQUE-PAMPA;-17.6125213409;-70.1138482397
TACNA;TARATA;SITAJARA;-17.3945685597;-70.1533889881
TACNA;TARATA;SUSAPAYA;-17.2245656965;-70.0466772332
LA LIBERTAD;CHEPEN;CHEPEN;-7.22852728867;-79.3538432032
LA LIBERTAD;CHEPEN;PUEBLO NUEVO;-7.19224720736;-79.5862904099
ANCASH;RECUAY;TICAPAMPA;-9.73783260242;-77.3922846868
LA LIBERTAD;TRUJILLO;FLORENCIA DE MORA;-8.08242952685;-79.0214094749
CAJAMARCA;CUTERVO;PIMPINGOS;-6.07089704871;-78.768291558
APURIMAC;ANDAHUAYLAS;HUANCARAMA;-13.6568631112;-73.0283086966
MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.0485799229;-70.2845917498
MADRE DE DIOS;MANU;FITZCARRALD;-11.8504040027;-71.6346626515
PUNO;CARABAYA;COASA;-13.6433682306;-69.8974819826
PUNO;SANDIA;LIMBANI;-13.7784290483;-69.6074327792
PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCO;-13.5486344946;-69.1479904882
PUNO;CARABAYA;AYAPATA;-13.5010841914;-70.2435379716
PUNO;CARABAYA;SAN GABAN;-13.5240516446;-70.3948706258
LIMA;YAUYOS;COLONIA;-12.5842703315;-75.8459805486
LIMA;CAÑETE;SAN VICENTE DE CAÑETE;-13.1719373097;-76.2575670024
LAMBAYEQUE;CHICLAYO;REQUE;-6.86348243662;-79.7941928799
AREQUIPA;CONDESUYOS;CAYARANI;-15.0147132382;-72.2891387826
AREQUIPA;CONDESUYOS;CHICHAS;-15.5345118479;-72.9457381239
AREQUIPA;CONDESUYOS;RIO GRANDE;-15.8808797549;-73.1266316817
PIURA;MORROPON;SANTA CATALINA DE MOSSA;-5.12578402901;-79.8756180388
PUNO;SAN ROMAN;CARACOTO;-15.5574656667;-70.0879014815
PUNO;HUANCANE;INCHUPALLA;-15.0008608796;-69.6446092148
AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;-6.45523417683;-77.4584164433
AMAZONAS;CHACHAPOYAS;LEVANTO;-6.31429722169;-77.8645537628
PASCO;DANIEL ALCIDES CARRION;SANTA ANA DE TUSI;-10.4788313272;-76.3232547042
PASCO;OXAPAMPA;CHONTABAMBA;-10.6233129068;-75.5063392448
PASCO;OXAPAMPA;PALCAZU;-10.2343589434;-75.2761411859
PASCO;PASCO;HUACHON;-10.5742522515;-75.7854876405
APURIMAC;ANDAHUAYLAS;JOSE MARIA ARGUEDAS;-13.8092551152;-73.3239637109
LA LIBERTAD;SANTIAGO DE CHUCO;QUIRUVILCA;-8.01473867198;-78.2511132174
LIMA;CANTA;HUAMANTANGA;-11.5503470618;-76.8438184378
LIMA;CANTA;SAN BUENAVENTURA;-11.4405029442;-76.6629385933
LIMA;CANTA;SANTA ROSA DE QUIVES;-11.6710382041;-76.8431480943
LA LIBERTAD;PATAZ;PARCOY;-7.99323972716;-77.5098471601
LA LIBERTAD;PATAZ;PIAS;-7.8936784684;-77.4874498136
LA LIBERTAD;PATAZ;SANTIAGO DE CHALLAS;-8.42706602853;-77.371474161
LA LIBERTAD;PATAZ;TAURIJA;-8.2794410507;-77.4331606857
AMAZONAS;BONGARA;YAMBRASBAMBA;-5.52432929313;-77.8605490277
AMAZONAS;UTCUBAMBA;YAMON;-6.01199768484;-78.523367636
AREQUIPA;CASTILLA;ANDAGUA;-15.4850465709;-72.3768176137
AREQUIPA;CASTILLA;CHOCO;-15.4141378291;-72.0687548294
LIMA;LIMA;SANTA MARIA DE HUACHIPA /1;-12.010572951;-76.9355515652
